0.18400366604460436	-0.031820925631658274
-0.07987760928822017	-0.18459924462331326
0.15534744758266025	0.058059035982462655
0.32856910743966616	0.29652998871706615
-0.06941855224580414	-0.005185836549303147
-0.03090795925653447	-0.07036766472339671
0.36425797359736006	-0.1253253726511513
-0.3871177381664667	-0.09690019693062345
-0.2148250791210646	0.1172976667572122
0.42820985269578565	0.044173198683423766
-0.09162858481382848	-0.038092148050438195
0.3808496906916504	-0.19446382253358155
-0.21074017142818424	0.062412368681845604
-0.3312730787784125	-0.34235059374228255
0.8196600440267153	-0.01680236444967259
-0.22516876138766706	1.5213597898813795
